date,store,item,quantity,price,total,original_price,corrected_price,price_was_total_flag
2025-06-17,Walmart,"King's Hawaiian Original Hawaiian Sweet Dinner Rolls 24 Count, 24 oz, Shelf-Stable",1.0,7.8800,7.8800,7.88,7.8800,yes
2025-06-17,Walmart,"Snyder's of Hanover Pretzels, Braided Pretzel Twists Honey Wheat, 12 oz",1.0,3.6200,3.6200,3.62,3.6200,yes
2025-06-17,Walmart,"BelGioioso Gluten-Free Asiago Specialty Cheese Wedge, 8 oz",1.0,5.4200,5.4200,5.42,5.4200,yes
2025-06-17,Walmart,"Thomas' Light Multi-Grain English Muffins, 6 count, 100 Calories English Muffins, 12 oz Tray",1.0,3.4800,3.4800,3.48,3.4800,yes
2025-06-17,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",2.0,4.4700,8.9400,8.94,4.4700,yes
2025-06-17,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",1.0,3.2600,3.2600,3.26,3.2600,yes
2025-06-17,Walmart,"OREO Cakesters Soft Snack Cakes, 5 - 2.02 oz Snack Packs",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-06-17,Walmart,Chobani 20G Protein Low-Fat Greek Yogurt Drink Strawberries & Cream 10 fl oz Bottle,4.0,9.88,39.52,9.88,,no
2025-06-17,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",1.0,5.9700,5.9700,5.97,5.9700,yes
2025-06-17,Walmart,"Organic Fresh Whole Carrots, 2 lb Bag",1.0,2.4000,2.4000,2.4,2.4000,yes
2025-06-17,Walmart,"DiGiorno Stuffed Crust Cheese, Veggie, and Meat Supreme Pizza, 26.4 oz (Frozen)",1.0,8.4700,8.4700,8.47,8.4700,yes
2025-06-17,Walmart,"Great Value Seasoned Croutons, Baked and Seasoned, 5 oz Resealable Bag",1.0,1.3600,1.3600,1.36,1.3600,yes
2025-06-17,Walmart,"SheaMoisture Whole Body Deodorant Stick for Women Fresh, Aluminum Free & No Baking Soda, 2.6 oz",1.0,9.9700,9.9700,9.97,9.9700,yes
2025-06-17,Walmart,Cabot Creamery Cabot Whole Milk Plain Greek Yogurt 2 lb (Refrigerated  Tub),1.0,4.12,4.12,4.12,,no
2025-06-17,Walmart,"Nature's Own WhiteWheat Healthy White Bread, Sliced White Bread Loaf, 20 oz, Shelf-Stable",2.0,3.4200,6.8400,6.84,3.4200,yes
2025-06-17,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",1.0,2.4200,2.4200,2.42,2.4200,yes
2025-06-17,Walmart,"Great Value Large White Eggs, 18 Count",2.0,3.9700,7.9400,7.94,3.9700,yes
2025-06-17,Walmart,"Fresh Whole Celery Stalk, 1 Each Bag",1.0,1.88,1.88,1.88,,no
2025-06-17,Walmart,"Fresh Cherubs Grape Tomatoes, 10 oz Package",2.0,2.4800,4.9600,4.96,2.4800,yes
2025-06-17,Walmart,"DiGiorno Classic Crust Cheese Pizza, 19.1 oz (Frozen)",2.0,4.4600,8.9200,8.92,4.4600,yes
2025-06-20,Walmart,"Tostitos Scoops! Tortilla Chips Multigrain, 10 oz Bag",2.0,4.4800,8.9600,8.96,4.4800,yes
2025-06-20,Walmart,"PopCorners No Artificial Colors or Flavors White Cheddar Popped Corn Chips Bag, 7 oz",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-06-20,Walmart,"Kraft Mexican Style Cheddar Jack Shredded Cheese, 16 oz Bag",1.0,4.9700,4.9700,4.97,4.9700,yes
2025-06-20,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",1.0,3.7600,3.7600,3.76,3.7600,yes
2025-06-20,Walmart,"Marketside Plain Goat Cheese, 4 oz",1.0,2.9700,2.9700,2.97,2.9700,yes
2025-06-20,Walmart,"Fresh Strawberries, 1 lb",1.0,2.1300,2.1300,2.13,2.1300,yes
2025-06-20,Walmart,"DiGiorno Classic Crust Cheese Pizza, 19.1 oz (Frozen)",2.0,4.6700,9.3400,9.34,4.6700,yes
2025-06-21,Walmart,"Ortho GroundClear Poison Ivy and Tough Brush Killer2 Concentrate, 32 fl. oz.",1.0,19.9700,19.9700,19.97,19.9700,yes
2025-06-21,Walmart,Hyper Tough 4.6-Amp 13in Electric String Trimmer HT21-401-002-04 [New],1.0,39.0000,39.0000,39.0,39.0000,yes
2025-06-21,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",1.0,5.9700,5.9700,5.97,5.9700,yes
2025-06-21,Walmart,"Tyson Oven Roasted Diced Chicken Breast, 22 oz (Frozen, Fully Cooked)",1.0,8.4700,8.4700,8.47,8.4700,yes
2025-06-21,Walmart,"Barilla Classic Non-GMO, Kosher Certified Farfalle Pasta, 16 oz",2.0,1.6600,3.3200,3.32,1.6600,yes
2025-06-22,Walmart,"Honey Nut Cheerios, Heart Healthy Cereal, Affirmations Box, Family Size, 18.8 oz",1.0,4.4400,4.4400,4.44,4.4400,yes
2025-06-22,Walmart,"Crest Toothpaste, 3DWhite Advanced Whitening Toothpaste, Radiant Mint, 3.3 oz, 3 Pack",1.0,12.9700,12.9700,12.97,12.9700,yes
2025-06-22,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",1.0,2.4200,2.4200,2.42,2.4200,yes
2025-06-23,Walmart,Kraft Mexican Style Four Cheese Finely Shredded Natural Cheese 8oz Bag,2.0,2.9800,5.9600,5.96,2.9800,yes
2025-06-23,Walmart,"Fresh Banana, Each",5.0,0.182,0.91,0.182,,no
2025-06-23,Walmart,"Nature's Bakery Blueberry Fig Bars, 10 Twin packs, 2 oz Each",1.0,6.72,6.72,6.72,,no
2025-06-23,Walmart,"Dove Advanced Care Antiperspirant Deodorant Stick Caring Coconut, 2.6 oz",1.0,6.9700,6.9700,6.97,6.9700,yes
2025-06-23,Walmart,"Kodiak Protein-Packed Power Cakes Buttermilk Pancake and Waffle Mix, 20 oz Box",1.0,5.72,5.72,5.72,,no
2025-06-23,Walmart,"PopCorners No Artificial Colors or Flavors White Cheddar Popped Corn Chips Bag, 7 oz",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-06-23,Walmart,"Snack Factory Original Pretzel Crisps, Non-GMO, 14 oz Party Size Bag",1.0,5.3200,5.3200,5.32,5.3200,yes
2025-06-23,Walmart,"Tostitos Scoops! Tortilla Chips Multigrain, 10 oz Bag",2.0,4.4800,8.9600,8.96,4.4800,yes
2025-06-23,Walmart,"BelGioioso Gluten-Free Asiago Specialty Cheese Wedge, 8 oz",1.0,5.4200,5.4200,5.42,5.4200,yes
2025-06-23,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",2.0,3.7600,7.5200,7.52,3.7600,yes
2025-06-23,Walmart,"Olay Nourishing Body Wash for women, Hyaluronic Acid, 20 fl oz",1.0,9.9700,9.9700,9.97,9.9700,yes
2025-06-23,Walmart,"HERSHEY’S a2 Milk® Chocolate 2% Reduced Fat Milk Boxes, 8 oz, 12-Pack",1.0,11.9800,11.9800,11.98,11.9800,yes
2025-06-23,Walmart,"OREO Cakesters Soft Snack Cakes, 5 - 2.02 oz Snack Packs",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-06-23,Walmart,"Pillsbury Grands! Southern Homestyle Buttermilk Biscuits, 2 Pack, 16 Biscuits, 32.6 oz",1.0,4.9600,4.9600,4.96,4.9600,yes
2025-06-23,Walmart,"Jimmy Dean Premium Pork Regular Sausage Roll, 16 oz",1.0,4.6200,4.6200,4.62,4.6200,yes
2025-06-23,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Links, 12 oz Package",2.0,2.9400,5.8800,5.88,2.9400,yes
2025-06-23,Walmart,"Snyder's of Hanover Pretzels, Braided Pretzel Twists Honey Wheat, 12 oz",1.0,3.6200,3.6200,3.62,3.6200,yes
2025-06-23,Walmart,"PopCorners No Artificial Colors or Flavors Kettle Corn Popped Corn Chips Bag, 7 oz​",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-06-23,Walmart,"PopCorners No Artificial Colors or Flavors Spicy Queso Popped Corn Chips Bag, 7 oz​",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-06-23,Walmart,"Hillshire Farm Ultra Thin Oven Roasted Turkey Breast Lunchmeat, 16 oz Plastic Tub, Refrigerated",1.0,6.2700,6.2700,6.27,6.2700,yes
2025-06-23,Walmart,"Great Value Large White Eggs, 18 Count",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-06-23,Walmart,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",2.0,0.7600,1.5200,1.52,0.7600,yes
2025-06-23,Walmart,"Great Value Petite Diced Tomatoes in Tomato Juice, 14.5 oz",1.0,0.9600,0.9600,0.96,0.9600,yes
2025-06-23,Walmart,"Great Value Black Beans, 15 oz",3.0,0.8600,2.5800,2.58,0.8600,yes
2025-06-23,Walmart,"King's Hawaiian Original Hawaiian Sweet Dinner Rolls 24 Count, 24 oz, Shelf-Stable",1.0,7.8800,7.8800,7.88,7.8800,yes
2025-06-23,Walmart,"Thomas' Light Multi-Grain English Muffins, 6 count, 100 Calories English Muffins, 12 oz Tray",1.0,3.4800,3.4800,3.48,3.4800,yes
2025-06-23,Walmart,"Nature's Own WhiteWheat Healthy White Bread, Sliced White Bread Loaf, 20 oz, Shelf-Stable",2.0,3.4200,6.8400,6.84,3.4200,yes
2025-06-23,Walmart,"(4 pack) Old El Paso Mild Red Enchilada Sauce, 1 Ct., 10 oz.",1.0,7.9200,7.9200,7.92,7.9200,yes
2025-06-25,Walmart,"COLUMBUS, Peppered Salami, Sliced Charcuterie Meat, 10oz Pack",1.0,9.4200,9.4200,9.42,9.4200,yes
2025-06-25,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",1.0,2.4800,2.4800,2.48,2.4800,yes
2025-06-25,Walmart,"Crunchmaster Original Multi-Seed Crisps Gluten-Free Crackers, 4.5 oz. Foil Bag in Carboard Box",1.0,3.3700,3.3700,3.37,3.3700,yes
2025-06-25,Walmart,"Planet Oat Oat Milk, Velvety & Smooth, Barista Lovers, 52 fl oz",1.0,3.3800,3.3800,3.38,3.3800,yes
2025-06-25,Walmart,"Nutella Hazelnut Spread with Cocoa, Creamy Hazelnut Spread, Breakfast Favorite, 13 oz Jar",1.0,4.9700,4.9700,4.97,4.9700,yes
2025-06-25,Walmart,"Snyder's of Hanover Pretzels, Braided Pretzel Twists Honey Wheat, 12 oz",1.0,3.6200,3.6200,3.62,3.6200,yes
2025-06-25,Walmart,"Honest Kids Organic Appley Ever After Fruit Juice, 6 fl oz, 8 Juice Boxes",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-06-25,Walmart,"BelGioioso Gluten-Free Asiago Specialty Cheese Wedge, 8 oz",1.0,5.4200,5.4200,5.42,5.4200,yes
2025-06-25,Walmart,Chobani 20G Protein Low-Fat Greek Yogurt Drink Strawberries & Cream 10 fl oz Bottle,4.0,9.88,39.52,9.88,,no
2025-06-25,Walmart,"OREO Cakesters Soft Snack Cakes, 5 - 2.02 oz Snack Packs",2.0,3.9800,7.9600,7.96,3.9800,yes
2025-06-25,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",1.0,3.2600,3.2600,3.26,3.2600,yes
2025-06-25,Walmart,"Starry Lemon Lime Soda Pop, 7.5 fl oz, 10 Pack Mini Cans",1.0,5.9800,5.9800,5.98,5.9800,yes
2025-06-25,Walmart,"Fresh Strawberries, 1 lb",1.0,2.4200,2.4200,2.42,2.4200,yes
2025-06-25,Walmart,"(5 pack) Lunchables Ham and Cheddar Cracker Stackers Value Snack Kit, 1.9 oz Tray, Refrigerated, Pieces",1.0,5.0000,5.0000,5.0,5.0000,yes
2025-06-27,Walmart,"FRAM Extra Guard Oil Filter, CH9713, 10K mile Filter for Dodge, Fiat and Jeep Vehicles Fits select: 2012-2019 FIAT 500, 2013-2016 DODGE DART",1.0,12.4000,12.4000,12.4,12.4000,yes
2025-06-27,Walmart,"AirTechnik CF11924 Cabin Air Filter w/Activated Carbon  Fits Fiat 500 2013-2019, Argo 21-24, Fastback 24-25, Pulse 23-25, Mobi 17-22, Uno 13-20, Ram 700 21-24, Pro Master Rapid 17-24 - 68096453AA",1.0,11.8800,11.8800,11.88,11.8800,yes
2025-06-27,Walmart,"FRAM Extra Guard Oil Filter, PH4967, 10K Miles, Replacement Oil Filter Fits Select Vehicles",1.0,3.9400,3.9400,3.94,3.9400,yes
2025-06-27,Walmart,Valvoline MaxLife High Mileage 5W-30 Synthetic Blend Motor Oil 5 Quart,2.0,19.9700,39.9400,39.94,19.9700,yes
2025-07-01,Walmart,"Hillshire Snacking Protein Genoa Salami, White Cheddar Cheese, Toasted Rounds Meat Snack Kit, 2.76 oz (Refrigerated)",2.0,5.94,11.88,5.94,,no
2025-07-01,Walmart,"Lunchables Turkey & Cheddar Value Pack, 1.9 oz Pack",1.0,1.0000,1.0000,1.0,1.0000,yes
2025-07-01,Walmart,"Tostitos Scoops! Tortilla Chips Multigrain, 10 oz Bag",1.0,4.4800,4.4800,4.48,4.4800,yes
2025-07-01,Walmart,"Great Value No Stir Creamy Natural Peanut Butter Spread, 40 oz",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-07-01,Walmart,"Great Value Black Beans, 15 oz",1.0,0.9200,0.9200,0.92,0.9200,yes
2025-07-01,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",1.0,3.2600,3.2600,3.26,3.2600,yes
2025-07-01,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",1.0,4.4700,4.4700,4.47,4.4700,yes
2025-07-01,Walmart,"BelGioioso Gluten-Free Asiago Specialty Cheese Wedge, 8 oz",1.0,5.4200,5.4200,5.42,5.4200,yes
2025-07-01,Walmart,"Snyder's of Hanover Pretzels, Braided Pretzel Twists Honey Wheat, 12 oz",1.0,3.6200,3.6200,3.62,3.6200,yes
2025-07-01,Walmart,"Martin's Hoagie Rolls, 6 count",1.0,4.2600,4.2600,4.26,4.2600,yes
2025-07-01,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",2.0,5.9700,11.9400,11.94,5.9700,yes
2025-07-01,Walmart,"Convenience Kits International, Women's Deluxe 11 PC Travel Kit Featuring: Pantene Shampoo and Conditioner",1.0,8.0000,8.0000,8.0,8.0000,yes
2025-07-01,Walmart,"Activia Probiotic Dailies Strawberry Low Fat Probiotic Yogurt Drinks, Helps Support Gut Health, 3.1 fl oz, 8 Count",2.0,10.64,21.28,10.64,,no
2025-07-01,Walmart,Chobani 20G Protein Low-Fat Greek Yogurt Drink Strawberries & Cream 10 fl oz Bottle,3.0,7.41,22.23,7.41,,no
2025-07-01,Walmart,"Lunchables Ham & Cheddar Value Pack, 1.9 oz Pack",3.0,1.0000,3.0000,3.0,1.0000,yes
2025-07-07,Walmart,"TPH BY TARAJI Hustle & Co Hydrating Co Wash Cleansing Hair Conditioner | Coily & Curly Hair | All Genders, 12 oz.",1.0,12.9500,12.9500,12.95,12.9500,yes
2025-07-07,Walmart,"TPH BY TARAJI Make it Rain Hydrating Deep Conditioner With Aloe Vera, Avocado Oil, & Moringa Oil For All Hair Types | Detangler For Curly, Coily & Wavy Hair | Color Safe & Sulfate Free, 12 oz.",1.0,9.9700,9.9700,9.97,9.9700,yes
2025-07-07,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Patties, 12 oz Package (Refrigerated)",1.0,2.9400,2.9400,2.94,2.9400,yes
2025-07-07,Walmart,"Tostitos Scoops! Tortilla Chips Multigrain, 10 oz Bag",1.0,4.4800,4.4800,4.48,4.4800,yes
2025-07-07,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",1.0,5.9700,5.9700,5.97,5.9700,yes
2025-07-07,Walmart,"Thomas' Light Multi-Grain English Muffins, 6 count, 100 Calories English Muffins, 12 oz Tray",1.0,3.4800,3.4800,3.48,3.4800,yes
2025-07-07,Walmart,"King's Hawaiian Original Hawaiian Sweet Dinner Rolls 24 Count, 24 oz, Shelf-Stable",1.0,7.8800,7.8800,7.88,7.8800,yes
2025-07-07,Walmart,"Dial Antibacterial Defense Fresh Lavender Scent Foaming Hand Soap, 7.5 fl oz",1.0,2.4700,2.4700,2.47,2.4700,yes
2025-07-07,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Lime, Zero Sugar & Zero Calories, 12 fl oz Cans (8 pack)​",1.0,3.7600,3.7600,3.76,3.7600,yes
2025-07-07,Walmart,"BelGioioso Gluten-Free Asiago Specialty Cheese Wedge, 8 oz",1.0,5.4200,5.4200,5.42,5.4200,yes
2025-07-07,Walmart,"Snyder's of Hanover Pretzels, Braided Pretzel Twists Honey Wheat, 12 oz",2.0,3.6200,7.2400,7.24,3.6200,yes
2025-07-07,Walmart,"OREO Cakesters Soft Snack Cakes, 5 - 2.02 oz Snack Packs",1.0,3.9800,3.9800,3.98,3.9800,yes
2025-07-07,Walmart,"Sargento® Balanced Breaks® Cheese & Crackers, Gouda & Sharp Cheddar Cheeses and TRISCUIT®",1.0,3.3400,3.3400,3.34,3.3400,yes
2025-07-07,Walmart,"Lunchables Ham & Cheddar Value Pack, 1.9 oz Pack",4.0,1.0000,4.0000,4.0,1.0000,yes
2025-07-07,Walmart,"Fresh Cherubs Grape Tomatoes, 10 oz Package",1.0,2.9700,2.9700,2.97,2.9700,yes
2025-07-08,Walmart,"Russell Athletic Boys Runner Tech Short Sleeve T-Shirt, 4-Pack, Sizes 4-18 & Husky",1.0,20.0000,20.0000,20.0,20.0000,yes
2025-07-08,Walmart,"Russell Athletic Boy's Performance Mesh Shorts, 4-Pack, Sizes 4-18 & Husky",1.0,25.0000,25.0000,25.0,25.0000,yes
2025-07-08,Walmart,"4Monster Microfiber Towel with Carry Case, Quick Dry Towel, Armygreen, M",1.0,12.9900,12.9900,12.99,12.9900,yes
2025-07-10,Walmart,"Nutella Hazelnut Spread with Cocoa, Creamy Hazelnut Spread, Breakfast Favorite, 13 oz Jar",1.0,4.9700,4.9700,4.97,4.9700,yes
2025-07-10,Walmart,"Fresh Red Seedless Grapes, Bag (2.25 lbs/Bag Est.)",1.0,5.8200,5.8200,5.82,5.8200,yes
2025-07-10,Walmart,"Pace Chunky Medium Salsa, 64 oz Bottle",1.0,7.9300,7.9300,7.93,7.9300,yes
2025-07-10,Walmart,"Heinz Chili Sauce, 12 oz Bottle",1.0,3.1800,3.1800,3.18,3.1800,yes
2025-07-10,Walmart,"Blue Diamond Almonds, Lightly Salted Low Sodium Snack Nuts For Gluten Free Snacking, 14 oz.",1.0,5.9800,5.9800,5.98,5.9800,yes
2025-07-10,Walmart,"Gordo's Original Queso Cheese Dip, 16 oz, Refrigerated Dip",1.0,4.9800,4.9800,4.98,4.9800,yes
2025-07-10,Walmart,"Oikos Triple Zero 17g Protein, 0g Added Sugar, Fat Free Vanilla Greek Yogurt Tub, 32 oz",1.0,5.94,5.94,5.94,,no
2025-07-10,Walmart,Cabot Creamery Cabot Whole Milk Plain Greek Yogurt 2 lb (Refrigerated  Tub),1.0,4.12,4.12,4.12,,no
2025-07-10,Walmart,"Sabra Classic Original Fresh Hummus Dip, Non-GMO, Gluten Free, Vegan Hummus Spread, 10 oz Tub",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-07-10,Walmart,"Smucker’s Uncrustables Peanut Butter & Strawberry Jam Sandwiches, 10 Count, 2 oz Each, Frozen",1.0,10.46,10.46,10.46,,no
2025-07-10,Walmart,"Great Value Concord Grape Jelly, 30 oz",1.0,2.7400,2.7400,2.74,2.7400,yes
2025-07-10,Walmart,"Great Value Fully Cooked Turkey Meatballs, 32 oz, Approximately 64 Meatballs (Frozen)",1.0,7.9600,7.9600,7.96,7.9600,yes
2025-07-10,Walmart,"King's Hawaiian Original Hawaiian Sweet Dinner Rolls 24 Count, 24 oz, Shelf-Stable",1.0,7.8800,7.8800,7.88,7.8800,yes
2025-07-10,Walmart,"Drumstick Crushed It Cookies and Cream Sundae Cones, Kosher, 8 Count",1.0,6.8600,6.8600,6.86,6.8600,yes
2025-07-10,Walmart,Alexia® Sweet Potato Fries Sweet & Savory with Sea Salt 20oz,1.0,5.4200,5.4200,5.42,5.4200,yes
2025-07-10,Walmart,"Oscar Mayer Turkey Franks Hot Dogs, 16 oz, 10 ct Pack",1.0,4.2400,4.2400,4.24,4.2400,yes
2025-07-10,Walmart,"Great Value Colby & Monterey Jack Cheese Snack, 9 oz Bag, 12 Cheese Sticks",1.0,3.4600,3.4600,3.46,3.4600,yes
2025-07-10,Walmart,"Great Value Marshmallows, 10 oz Bag",1.0,1.1700,1.1700,1.17,1.1700,yes
2025-07-10,Walmart,"OREO Cakesters Soft Snack Cakes, 5 - 2.02 oz Snack Packs",2.0,3.9800,7.9600,7.96,3.9800,yes
2025-07-10,Walmart,"Lunchables Ham & Cheddar Value Pack, 1.9 oz Pack",4.0,1.0000,4.0000,4.0,1.0000,yes
2025-07-10,Walmart,"Honest Kids Organic Super Fruit Punch Juice, 6.75 fl oz, 8 Pouches",2.0,3.9800,7.9600,7.96,3.9800,yes
2025-07-10,Walmart,"Starry Lemon Lime Soda Pop, 7.5 fl oz, 10 Pack Mini Cans",2.0,5.9800,11.9600,11.96,5.9800,yes
2025-07-10,Walmart,"Nature's Own WhiteWheat Healthy White Bread, Sliced White Bread Loaf, 20 oz, Shelf-Stable",1.0,3.4200,3.4200,3.42,3.4200,yes
2025-07-10,Walmart,"Great Value Muenster Deli Style Sliced Cheese, 8 oz, 12 Slices",2.0,1.9700,3.9400,3.94,1.9700,yes
2025-07-10,Walmart,"Premium Original Soup & Oyster Crackers, Lunch Snacks, 9 oz",1.0,3.6800,3.6800,3.68,3.6800,yes
2025-07-10,Walmart,"Pacific Foods Organic Creamy Tomato Soup, 32 oz Carton",1.0,4.1200,4.1200,4.12,4.1200,yes
2025-07-10,Walmart,"Jimmy Dean Premium Pork Regular Sausage Roll, 16 oz",1.0,4.6200,4.6200,4.62,4.6200,yes
2025-07-10,Walmart,"Pillsbury Grands! Southern Homestyle Buttermilk Biscuits, 2 Pack, 16 Biscuits, 32.6 oz",1.0,4.9600,4.9600,4.96,4.9600,yes
2025-07-10,Walmart,"BelGioioso Gluten-Free Asiago Specialty Cheese Wedge, 8 oz",2.0,5.4200,10.8400,10.84,5.4200,yes
2025-07-10,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Links, 12 oz Package",2.0,2.9400,5.8800,5.88,2.9400,yes
2025-07-10,Walmart,"DiGiorno Classic Crust Cheese Pizza, 19.1 oz (Frozen)",2.0,4.6700,9.3400,9.34,4.6700,yes
2025-07-16,Walmart,"TPH BY TARAJI Hustle & Co Hydrating Co Wash Cleansing Hair Conditioner | Coily & Curly Hair | All Genders, 12 oz.",1.0,12.9500,12.9500,12.95,12.9500,yes
2025-07-16,Walmart,"TPH BY TARAJI Make it Rain Hydrating Deep Conditioner With Aloe Vera, Avocado Oil, & Moringa Oil For All Hair Types | Detangler For Curly, Coily & Wavy Hair | Color Safe & Sulfate Free, 12 oz.",1.0,9.9700,9.9700,9.97,9.9700,yes
2025-07-16,Walmart,Chobani 20G Protein Low-Fat Greek Yogurt Drink Mixed Berry Vanilla 10 fl oz Bottle,1.0,2.47,2.47,2.47,,no
2025-07-16,Walmart,"Tostitos Scoops! Tortilla Chips Multigrain, 10 oz Bag",1.0,4.4800,4.4800,4.48,4.4800,yes
2025-07-16,Walmart,"Organic Fresh Whole Carrots, 2 lb Bag",1.0,2.6200,2.6200,2.62,2.6200,yes
2025-07-16,Walmart,Chobani 20G Protein Low-Fat Greek Yogurt Drink Strawberries & Cream 10 fl oz Bottle,3.0,7.41,22.23,7.41,,no
2025-07-16,Walmart,"Fresh Banana, Each",5.0,0.27599999999999997,1.38,0.27599999999999997,,no
2025-07-16,Walmart,"Snack Factory Original Pretzel Crisps, Non-GMO, 14 oz Party Size Bag",1.0,5.3200,5.3200,5.32,5.3200,yes
2025-07-16,Walmart,"McCormick Pure Vanilla Extract, 2.0 fl oz Box",1.0,6.9700,6.9700,6.97,6.9700,yes
2025-07-16,Walmart,"Stauffer's Original Animal Crackers, 24 oz Resealable Family Size Bear Jug, Low Fat Snack for Kids & Adults",1.0,6.4200,6.4200,6.42,6.4200,yes
2025-07-16,Walmart,"Nature's Own WhiteWheat Healthy White Bread, Sliced White Bread Loaf, 20 oz, Shelf-Stable",1.0,3.4200,3.4200,3.42,3.4200,yes
2025-07-16,Walmart,"BelGioioso Gluten-Free Asiago Specialty Cheese Wedge, 8 oz",1.0,5.4200,5.4200,5.42,5.4200,yes
2025-07-16,Walmart,"Great Value Vegetable Oil, Heart Healthy and Versatile, 48 fl oz Bottle",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-07-16,Walmart,"Great Value All-Purpose Enriched Flour, 2 lb Bag",1.0,1.3200,1.3200,1.32,1.3200,yes
2025-07-16,Walmart,"Great Value Semi-Sweet Chocolate Baking Chips, 12 oz Bag",1.0,3.6800,3.6800,3.68,3.6800,yes
2025-07-16,Walmart,"Great Value Classic Alfredo Pasta Sauce, 22 oz",4.0,2.3700,9.4800,9.48,2.3700,yes
2025-07-16,Walmart,"Lunchables Ham & Cheddar Value Pack, 1.9 oz Pack",6.0,1.0000,6.0000,6.0,1.0000,yes
2025-07-16,Walmart,"Marketside Plain Goat Cheese, 4 oz",1.0,2.9700,2.9700,2.97,2.9700,yes
2025-07-16,Walmart,"Marketside Garlic & Herb Goat Cheese Log, 4 oz",1.0,2.9700,2.9700,2.97,2.9700,yes
2025-07-16,Walmart,"Great Value Large White Eggs, 18 Count",1.0,3.9700,3.9700,3.97,3.9700,yes
2025-07-16,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",1.0,2.5200,2.5200,2.52,2.5200,yes
2025-07-16,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",2.0,5.9700,11.9400,11.94,5.9700,yes
2025-07-16,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",2.0,3.7600,7.5200,7.52,3.7600,yes
2025-07-16,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Lime, Zero Sugar & Zero Calories, 12 fl oz Cans (8 pack)​",1.0,3.7600,3.7600,3.76,3.7600,yes
2025-07-16,Walmart,"Activia Probiotic Dailies Strawberry and Blueberry Low Fat Probiotic Yogurt Drinks, Helps Support Gut Health, 3.1 fl oz, 8 Count",1.0,5.32,5.32,5.32,,no
2025-07-16,Walmart,"Activia Probiotic Dailies Strawberry Low Fat Probiotic Yogurt Drinks, Helps Support Gut Health, 3.1 fl oz, 8 Count",1.0,5.32,5.32,5.32,,no
2025-07-16,Walmart,"Fresh Whole Celery Stalk, 1 Each Bag",1.0,2.33,2.33,2.33,,no
2025-07-21,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Patties, 12 oz Package (Refrigerated)",1.0,2.9400,2.9400,2.94,2.9400,yes
2025-07-21,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Links, 12 oz Package",1.0,2.9400,2.9400,2.94,2.9400,yes
2025-07-21,Walmart,"Honey Nut Cheerios, Heart Healthy Cereal, Affirmations Box, Family Size, 18.8 oz",1.0,4.4400,4.4400,4.44,4.4400,yes
2025-07-21,Walmart,"Great Value Frozen Broccoli Florets Steamable Bag, 12 oz",1.0,1.1600,1.1600,1.16,1.1600,yes
